id,xpoints,ypoints,annotationtypeid,annotation,assetcomponentid,assetcomponenttypeid,component_name,component_type_name,filename,label
298276,"1317.47021484375,2096.882080078125,2100.6577939408835,1321.2459287065083","1989.0955810546875,2018.50732421875,1918.4508206668108,1889.0390775027483",3755,tilted,274704,1101,AI-Grading Ring-Twrside_1731500723366,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-B-I(9).JPG,12
293246,"1766.73828125,2373.809814453125,2476.6274807668206,1869.5559475636956","2168.646484375,2457.998291015625,2242.2827610035893,1952.9309543629643",3755,tilted,269674,1101,AI-Grading Ring-Twrside_1730375034568,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-M-I(6).JPG,12
296458,"1738.56201171875,1797.385498046875,1558.404508038535,1499.58102171041","90.50099182128906,2953.245849609375,2958.156414712721,95.41155692463505",3331,ok,272886,1037,AI-Insulator Long Rod_1731233189087,AI-Insulator Long Rod,PM-BB-TOWER-0017-C1-M-I(9).JPG,0
265972,"89.61515808105469,1006.46337890625,1002.028259509944,85.18003868474864","1593.609375,1525.526611328125,1465.8003148568448,1533.8830785287198",3415,ok,242400,1057,AI-MSCJ for Conductor_1729858620488,AI-MSCJ for Conductor,PM-BB-TOWER-0009-C1-M-MJ(1).JPG,0
292048,"2271.84130859375,2198.295166015625,2013.5289513570647,2087.0750939351897","928.2347412109375,1604.8599853515625,1584.7767228889595,908.1514787483346",3662,ok,268476,1163,Ai-Copper Bond_1730178941619,Ai-Copper Bond,PM-BB-TOWER-0011-C1-0-EP(3).JPG,0
293379,"2000.9813232421875,2145.538818359375,2147.8323835049114,2003.2748883877239","913.7572631835938,927.8318481445312,904.275058850424,890.2004738894865",3755,tilted,269807,1101,AI-Grading Ring-Twrside_1730394765161,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-B-I(11).JPG,12
296510,"1978.7998046875,2087.543212890625,2096.027378593361,1987.2839703902357","1205.9871826171875,1234.3551025390625,1201.8325525312944,1173.4646326094194",3755,tilted,272938,1101,AI-Grading Ring-Twrside_1731235229118,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-T-I(11).JPG,12
265636,"369.8359069824219,3116.60205078125,3136.842033417834,390.07588961900603","301.4732666015625,232.74107360839844,1041.5978354285085,1110.3300284216725",3348,ok,242064,1040,AI-CC Ring_1729845947953,AI-CC Ring,PM-BB-TOWER-0009-C1-M-I(4).JPG,0
292152,"1984.4837646484375,2138.799560546875,2138.017328037362,1983.7015321389247","672.0336303710938,668.7503051757812,631.9854935587531,635.2688187540656",3702,wrongly placed,268580,1185,AI-Bird Guard _1730186098572,AI-Bird Guard ,PM-BB-TOWER-0011-C1-M-I(8).JPG,6
243213,"1242.0882568359375,1275.5294189453125,1277.398408240329,1243.957246130954","1747.1986083984375,1743.1451416015625,1758.5643314277916,1762.6177982246666",3648,ok,219642,1147,ai-bolts_1729581858443,ai-bolts,PM-BB-TOWER-0008-C1-0-TB(6).JPG,0
265408,"795.357666015625,1287.06689453125,1289.0801055845175,797.3708770688926","750.7178955078125,758.2826538085938,627.4239515895059,619.8591932887247",3755,tilted,241836,1101,AI-Grading Ring-Twrside_1729836437453,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(4).JPG,12
298144,"780.3920288085938,3137.25439453125,3141.047586335305,784.1852206126488","1533.333251953125,1478.4312744140625,1641.267503811886,1696.1694813509484",3416,bend/deformed,274572,1057,AI-MSCJ for Conductor_1731495722512,AI-MSCJ for Conductor,PM-BB-TOWER-0018-C2-B-MJ(4).JPG,9
167264,"2117.64697265625,2352.94091796875,2366.8640150090755,2131.5700696965755","949.7025756835938,927.916015625,1078.2848863772583,1100.071446435852",3717,missing,143694,1147,ai-bolts_1728113755381,ai-bolts,PM-BB-TOWER-0004-C1-0-EP(3).JPG,5
293648,"2077.3115234375,2397.947509765625,2394.5524017054527,2073.9164153773277","2501.954345703125,2538.020263671875,2568.203713390449,2532.137795421699",3540,ok,270076,1090,AI-Armour Rod for Sus. Fitting_1730441915341,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0013-C2-T-I(5).JPG,0
297096,"3023.965087890625,2753.812744140625,2679.3825779368726,2949.5349216868726","2201.114990234375,2493.053955078125,2424.178312334075,2132.239347490325",3428,ok,273524,1062,AI-Jumper Cone_1731392284692,AI-Jumper Cone,PM-BB-TOWER-0018-C1-B-I-BHOPAL(4).JPG,0
265200,"3171.382080078125,3237.656494140625,2893.088441491558,2826.814027429058","2700.888427734375,2628.533935546875,2312.9205561481767,2385.2750483356767",3482,bend/deformed,241628,1074,AI-Dead End Joints for Conductor_1729767585438,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C1-B-JC(1).JPG,9
293332,"1525.490234375,2241.17626953125,2648.991114498586,1933.3050793423358","1494.1175537109375,1994.117431640625,1410.3825101821494,910.382632252462",3645,bush found,269760,1019,AI-Chimney  Normal_1730379260109,AI-Chimney  Normal,PM-BB-TOWER-0012-C2-0-TB(13).JPG,3
293754,"2013.8702392578125,2124.97314453125,2125.4896643989323,2014.3867591254946","1270.02880859375,1271.810546875,1239.602192519684,1237.820454238434",3755,tilted,270182,1101,AI-Grading Ring-Twrside_1730517210060,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-B-I(13).JPG,12
293565,"1938.8900146484375,1955.91064453125,1708.67399050793,1691.6533606251176","1407.2266845703125,1834.63525390625,1844.4809235617136,1417.072354225776",3453,ok,269993,1069,AI-D-Shackle_1730438485103,AI-D-Shackle,PM-BB-TOWER-0013-C2-B-I(10).JPG,0
123861,"3366.69970703125,3565.797119140625,3581.635279275048,3382.537867165673","2335.359619140625,2308.586181640625,2426.36473343613,2453.13817093613",3229,damaged,100313,1018,AI-Coping_1719382543053,AI-Coping,PM-BB-TOWER-0002-C2-0-TB(4).JPG,2
292133,"1586.546875,1892.5516357421875,1898.3351943748003,1592.3304336326128","340.9332275390625,368.5130615234375,304.3431148655375,276.7632808811625",3563,ok,268561,1101,AI-Grading Ring-Twrside_1730182941688,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-B-I(9).JPG,0
266054,"1864.7698974609375,2096.831298828125,2103.3512046677806,1871.289803300593","277.9594421386719,305.3204040527344,250.0219649596658,222.6610030456033",3755,tilted,242482,1101,AI-Grading Ring-Twrside_1729868303837,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C2-B-I(5).JPG,12
168988,"2648.413330078125,2880.802734375,2897.4437007261145,2665.0542964292395","1754.8436279296875,1718.5328369140625,1825.0351782041698,1861.3459692197948",3233,ok,145417,1019,AI-Chimney  Normal_1728462992837,AI-Chimney  Normal,PM-BB-TOWER-0006-C1-0-TB(8).JPG,0
292386,"1977.2012939453125,2098.918212890625,2091.792044838996,1970.0751258936832","976.6701049804688,992.0947265625,1048.3278869365133,1032.903265354482",3755,tilted,268814,1101,AI-Grading Ring-Twrside_1730214323145,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(1).JPG,12
264721,"1027.4632568359375,3454.236572265625,3429.4531369553224,1002.6798215256349","1518.8492431640625,2181.521728515625,2272.2811621803753,1609.6086768288126",3566,ok,241149,1104,Ai-CC Ring Bracket_1729692767208,Ai-CC Ring Bracket,PM-BB-TOWER-0008-C1-M-I-BHOPAL(10).JPG,0
298609,"2400.812744140625,2400.812744140625,2504.12744140625,2504.12744140625","1407.530517578125,1505.592041015625,1505.592041015625,1407.530517578125",3684,ok,275037,1183,Ai-Suspension clamp_1731572954437,Ai-Suspension clamp,PM-BB-TOWER-0019-C2-B-I(12).JPG,0
296788,"1572.2972412109375,1845.2703857421875,1930.5354286238394,1657.5622840925894","1560.8106689453125,1312.162109375,1405.7683901200717,1654.4169496903842",3340,ok,273216,1039,AI-Arcing Horn_1731308848526,AI-Arcing Horn,PM-BB-TOWER-0016-C1-T-I(2).JPG,0
293056,"1933.333251953125,2854.901611328125,2854.045081772121,1932.4767223971212","2427.450927734375,2423.529296875,2222.248103925493,2226.169734784868",3755,tilted,269484,1101,AI-Grading Ring-Twrside_1730351930675,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(4).JPG,12
293334,"3081.485107421875,3219.82177734375,3231.7024743303173,3093.3658044084423","2152.39013671875,2133.1279296875,2218.4523192969673,2237.7145263282173",3645,bush found,269762,1019,AI-Chimney  Normal_1730379319031,AI-Chimney  Normal,PM-BB-TOWER-0012-C2-0-TB(5).JPG,3
265812,"1901.96484375,1898.8861083984375,1855.939356377655,1859.0180917292175","2338.99169921875,2422.11962890625,2420.529048169087,2337.401118481587",3684,ok,242240,1183,Ai-Suspension clamp_1729853662278,Ai-Suspension clamp,PM-BB-TOWER-0009-C1-M-I(5).JPG,0
265200,"3171.382080078125,3237.656494140625,2893.088441491558,2826.814027429058","2700.888427734375,2628.533935546875,2312.9205561481767,2385.2750483356767",3482,bend/deformed,241628,1074,AI-Dead End Joints for Conductor_1729767585438,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C1-B-JC(1).JPG,9
295787,"960.7844848632812,2374.509765625,2407.4062503200053,993.6809695582864","1999.9998779296875,2068.627197265625,1390.9584130039898,1322.3310936680523",3665,ok,272215,1166,Ai-counter weihgt_1731125555233,Ai-counter weihgt,DJI_20240112163234_0069_V.JPG,0
266447,"2196.350830078125,2412.786865234375,2412.786865234375,2196.350830078125","770.2630004882812,770.2630004882812,709.3246459960938,709.3246459960938",3726,missing,242875,1101,AI-Grading Ring-Twrside_1729944852249,AI-Grading Ring-Twrside,PM-BB-TOWER-0010-C2-B-I(16).JPG,5
293331,"1007.8430786132812,2107.8427734375,2280.2718376847906,1180.2721428605719","1192.1568603515625,970.588134765625,1826.629155668998,2048.1978812549355",3645,bush found,269759,1019,AI-Chimney  Normal_1730379232993,AI-Chimney  Normal,PM-BB-TOWER-0012-C2-0-TB(12).JPG,3
293624,"1988.0308837890625,2282.189208984375,2283.0204012684367,1988.862076073124","229.019775390625,232.18655395507812,154.97808319576998,151.81130463131686",3755,tilted,270052,1101,AI-Grading Ring-Twrside_1730441106179,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C2-B-I(11).JPG,12
264457,"45.06513595581055,188.48028564453125,228.0394313772641,84.62428168854339","1805.6512451171875,1829.2911376953125,1589.299319286306,1565.659426708181",3448,ok,240885,1068,AI-Yoke Plate_1729675604800,AI-Yoke Plate,PM-BB-TOWER-0008-C1-B-I-SS(4).JPG,0
168389,"1727.2132568359375,1828.2967529296875,1828.2967529296875,1727.2132568359375","2268.52978515625,2268.52978515625,2335.412109375,2335.412109375",3536,ok,144819,1089,AI-AGS Clamp for Sus Fitting_1728363403371,AI-AGS Clamp for Sus Fitting,PM-BB-TOWER-0003-C1-T-I(10).JPG,0
295210,"2505.3115234375,2585.74755859375,2594.1509058248384,2513.7148706685884","1657.9017333984375,1671.2022705078125,1620.3823729539326,1607.0818358445576",3568,ok,271638,1106,ai-sag plate_1730988629026,ai-sag plate,DJI_20240112162651_0042_V.JPG,0
296304,"1664.488037109375,1629.6297607421875,1218.3117163042255,1253.169992671413","1996.197998046875,2972.232666015625,2957.5427799507493,1981.5081119819995",3331,ok,272732,1037,AI-Insulator Long Rod_1731221125157,AI-Insulator Long Rod,PM-BB-TOWER-0016-C2-B-I(5).JPG,0
298391,"1910.6622314453125,2033.2393798828125,2031.2810618756316,1908.7039134381316","1111.48828125,1102.7327880859375,1075.316281379116,1084.0717745431784",3755,tilted,274819,1101,AI-Grading Ring-Twrside_1731563696385,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(3).JPG,12
296572,"1282.352783203125,1854.9019775390625,1868.6163880381976,1296.06719370226","337.2548522949219,403.9215087890625,286.13887058577734,219.4722140916367",3755,tilted,273000,1101,AI-Grading Ring-Twrside_1731247350257,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C2-M-I(14).JPG,12
168449,"2281.699462890625,3209.803955078125,3172.391959711147,2244.287467523647","1645.0980224609375,1746.4053955078125,2089.1468951390784,1987.8395220922034",3371,wrongly placed,144879,1045,AI-VD for EW_1728383256475,AI-VD for EW,PM-BB-TOWER-0005-C1-0-EP(3).JPG,6
293388,"2020.2017822265625,2067.116943359375,2067.7516046792985,2020.836443546486","2259.232666015625,2259.819091796875,2209.0449972038637,2208.4585714226137",3684,ok,269816,1183,Ai-Suspension clamp_1730395072981,Ai-Suspension clamp,PM-BB-TOWER-0013-C1-B-I(11).JPG,0
166443,"1812.521484375,1876.541259765625,1882.712737770298,1818.692962379673","1142.42724609375,1132.16455078125,1170.662881254543,1180.925576567043",3453,ok,142873,1069,AI-D-Shackle_1727839246470,AI-D-Shackle,PM-BB-TOWER-AP1-C1-0-TB(7).JPG,0
122674,"3042.09423828125,3304.3193359375,3289.1103071127636,3026.8852094565136","1500.05224609375,1512.1085205078125,1842.9063218726665,1830.850047458604",3563,ok,99126,1036,AI-Grading Ring _1719309877242,AI-Grading Ring ,PM-BB-TOWER-0001-C1-M-I-SS(1).JPG,0
292351,"1956.220703125,1271.1900634765625,1278.3285414026254,1963.359181051063","1303.9080810546875,1383.75830078125,1444.9989099687086,1365.1486902421461",3540,ok,268779,1090,AI-Armour Rod for Sus. Fitting_1730213026376,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0011-C2-B-I(14).JPG,0
243166,"1056.7003173828125,1418.1275634765625,1421.2240445596233,1059.7967984658733","1445.6392822265625,1399.4102783203125,1423.619163129979,1469.848167036229",3331,ok,219595,1037,AI-Insulator Long Rod_1729578394708,AI-Insulator Long Rod,PM-BB-TOWER-0008-C1-0-TB(8).JPG,0
293274,"1966.534423828125,1596.0216064453125,1601.0378142505874,1971.5506316334","2434.822509765625,2494.35791015625,2525.575795218173,2466.040394827548",3684,ok,269702,1183,Ai-Suspension clamp_1730376603185,Ai-Suspension clamp,PM-BB-TOWER-0012-C2-T-I(12).JPG,0
298014,"219.60787963867188,325.490234375,263.31044835329635,157.42809361696823","1321.568603515625,1764.7056884765625,1779.5628114401243,1336.4257264791868",3756,tilted,274442,1103,AI-Grading Ring-lineside_1731492734043,AI-Grading Ring-lineside,PM-BB-TOWER-0018-C2-T-I-BHOPAL(4).JPG,12
243144,"1889.597412109375,2058.766357421875,2043.3079772032725,1874.1390318907725","1422.176513671875,1436.9520263671875,1613.9393114615466,1599.163798766234",3648,ok,219573,1147,ai-bolts_1729577277640,ai-bolts,PM-BB-TOWER-0007-C1-0-EP(3).JPG,0
296418,"1309.803955078125,1882.352783203125,1894.0402568021043,1321.4914286771043","196.07847595214844,241.17645263671875,92.79619691835126,47.698220233780944",3755,tilted,272846,1101,AI-Grading Ring-Twrside_1731232162148,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-B-I(4).JPG,12
295146,"148.5621795654297,204.29742431640625,197.4084433662777,141.67319861530115","1517.0341796875,1510.0672607421875,1454.9555187577962,1461.9224377031087",3453,ok,271574,1069,AI-D-Shackle_1730973948401,AI-D-Shackle,DJI_20240112162502_0029_V.JPG,0
298698,"2101.727783203125,2073.989990234375,2001.4169829582336,2029.1547759269836","1062.1593017578125,2229.653076171875,2227.9288570838926,1060.4350826698303",3331,ok,275126,1037,AI-Insulator Long Rod_1731574473024,AI-Insulator Long Rod,PM-BB-TOWER-0019-C2-B-I(15).JPG,0
265293,"1550.5428466796875,1878.3489990234375,1846.0886321482483,1518.2824798044983","2360.467529296875,2095.700927734375,2055.759535292333,2320.526136854833",3481,ok,241721,1074,AI-Dead End Joints for Conductor_1729772618523,AI-Dead End Joints for Conductor,PM-BB-TOWER-0008-C2-B-JC(2).JPG,0
293463,"851.8518676757812,1928.1044311523438,1944.2606502600684,868.0080867835057","2787.607177734375,2892.182373046875,2725.9080268329685,2621.3328315204685",3755,tilted,269891,1101,AI-Grading Ring-Twrside_1730398050862,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(1).JPG,12
297891,"3215.004150390625,3204.4482421875,3087.520553303957,3098.076461507082","1326.619873046875,1555.8944091796875,1550.511003019209,1321.2364668863966",3448,ok,274319,1068,AI-Yoke Plate_1731488183511,AI-Yoke Plate,PM-BB-TOWER-0018-C2-M-I-BHOPAL(7).JPG,0
296489,"1901.9608154296875,2525.490234375,2536.1832209817962,1912.6538020364837","270.58819580078125,329.4117431640625,216.06611841706527,157.24257105378402",3755,tilted,272917,1101,AI-Grading Ring-Twrside_1731234054217,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-T-I(8).JPG,12
168329,"1141.176025390625,1662.7447509765625,1654.080051295939,1132.5113257100015","1796.0780029296875,1807.8427734375,2191.9757547826625,2180.21098427485",3536,ok,144759,1089,AI-AGS Clamp for Sus Fitting_1728357479000,AI-AGS Clamp for Sus Fitting,PM-BB-TOWER-0005-C1-B-I(15).JPG,0
293318,"1894.8233642578125,1685.5318603515625,1704.4895578087571,1913.7810617150071","41.019832611083984,91.45145416259766,170.1260017847305,119.69438023321683",3755,tilted,269746,1101,AI-Grading Ring-Twrside_1730378631714,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-T-I(3).JPG,12
167327,"3202.614013671875,3559.91259765625,3581.675633454464,3224.377049470089","2420.219970703125,2381.00439453125,2579.2904490271153,2618.5060251989903",3645,bush found,143757,1019,AI-Chimney  Normal_1728121609751,AI-Chimney  Normal,PM-BB-TOWER-0004-C2-0-TB(2).JPG,3
292281,"1041.394287109375,1877.9957275390625,1887.3073648768461,1050.7059244471586","2394.51513671875,2455.517333984375,2327.814897699535,2266.81270043391",3563,ok,268709,1101,AI-Grading Ring-Twrside_1730200920835,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-T-I(3).JPG,0
168378,"413.8255920410156,829.8870239257812,687.6565474797809,271.5951155950153","793.1478271484375,863.1217651367188,1708.8168537522233,1638.842915763942",3314,ok,144808,1035,AI-Tower Member_1728361748309,AI-Tower Member,PM-BB-TOWER-0005-C1-M-I(6).JPG,0
298871,"1811.7652587890625,31.373323440551758,14.21974976604772,1794.6116851145584","2745.09814453125,2909.803955078125,2724.381934257543,2559.676123710668",3540,ok,275299,1090,AI-Armour Rod for Sus. Fitting_1731578005764,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0019-C2-T-I(7).JPG,0
296374,"1612.4744873046875,1926.3653564453125,1917.3506640102398,1603.4597948696148","382.34454345703125,351.9434814453125,258.8668105583003,289.26787257001905",3755,tilted,272802,1101,AI-Grading Ring-Twrside_1731227381293,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C2-T-I(9).JPG,12
166904,"788.7914428710938,1064.1485595703125,1077.5734396536072,802.2163229543886","2041.66064453125,2017.4534912109375,2170.161916809537,2194.3690701298497",3645,bush found,143334,1019,AI-Chimney  Normal_1728033191474,AI-Chimney  Normal,PM-BB-TOWER-0004-C1-0-TB(9).JPG,3
293975,"1580.39208984375,2090.19580078125,2106.5847809603656,1596.7810700228658","117.64714050292969,196.07847595214844,89.55009841095539,11.118762961736635",3755,tilted,270403,1101,AI-Grading Ring-Twrside_1730686642028,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-T-I(10).JPG,12
298170,"933.3330078125,999.9995727539062,1521.2247876269148,1454.5582226855086","1231.3721923828125,1719.607421875,1648.4362065725493,1160.2009770803618",3259,ok,274598,1025,AI-Danger Plate_1731496449250,AI-Danger Plate,PM-BB-TOWER-0018-C2-0-TB(11).JPG,0
293319,"1952.8199462890625,2231.454833984375,2218.3947846857886,1939.7598969904761","15.80390453338623,80.10432434082031,136.69781751714572,72.39739770971164",3755,tilted,269747,1101,AI-Grading Ring-Twrside_1730378651349,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-T-I(3).JPG,12
265408,"795.357666015625,1287.06689453125,1289.0801055845175,797.3708770688926","750.7178955078125,758.2826538085938,627.4239515895059,619.8591932887247",3755,tilted,241836,1101,AI-Grading Ring-Twrside_1729836437453,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(4).JPG,12
296345,"1952.0697021484375,2921.568359375,2936.9089216244543,1967.4102643978918","2176.158203125,2248.053466796875,2041.1878995486034,1969.2926358767284",3755,tilted,272773,1101,AI-Grading Ring-Twrside_1731223675922,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C2-M-I(2).JPG,12
297348,"2310.657470703125,2274.17626953125,2271.8332211959096,2308.3144223677846","974.8010864257812,971.1529541015625,994.5833590541276,998.2314913783464",3425,ok,273776,1061,AI-Step Bolts_1731414867718,AI-Step Bolts,PM-BB-TOWER-0018-C2-B-I-BHOPAL(7).JPG,0
266010,"1659.7139892578125,1566.905517578125,1722.2423287013316,1815.0508003810191","832.9947509765625,1436.248779296875,1460.1467913434456,856.8927630231332",3356,loose,242438,1042,AI-EW Clamp- Susp_1729866355815,AI-EW Clamp- Susp,PM-BB-TOWER-0009-C2-0-EP(3).JPG,4
265067,"1490.19580078125,2388.235107421875,2391.2865702093704,1493.2472635687457","2956.8623046875,2972.548583984375,2797.8523750198865,2782.1660957230115",3348,ok,241495,1040,AI-CC Ring_1729758701922,AI-CC Ring,PM-BB-TOWER-0008-C1-T-I-BHOPAL(21).JPG,0
296108,"1933.56982421875,2075.8466796875,2080.768848189379,1938.491992720629","1072.595458984375,1095.396240234375,1064.6819129990017,1041.8811317490017",3755,tilted,272536,1101,AI-Grading Ring-Twrside_1731212283901,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-B-I(12).JPG,12
166904,"788.7914428710938,1064.1485595703125,1077.5734396536072,802.2163229543886","2041.66064453125,2017.4534912109375,2170.161916809537,2194.3690701298497",3645,bush found,143334,1019,AI-Chimney  Normal_1728033191474,AI-Chimney  Normal,PM-BB-TOWER-0004-C1-0-TB(9).JPG,3
264605,"1608.7978515625,2343.20947265625,2349.787211473153,1615.375590379403","2744.7177734375,2678.526123046875,2751.5076516708723,2817.6993020614973",3565,ok,241033,1103,AI-Grading Ring-lineside_1729687763151,AI-Grading Ring-lineside,PM-BB-TOWER-0008-C1-B-I-BHOPAL(21).JPG,0
293304,"1976.78466796875,2052.02734375,2041.7801365918424,1966.5374608105924","817.6353149414062,791.79443359375,761.9569340328269,787.7978153804831",3686,ok,269732,1185,AI-Bird Guard _1730377629188,AI-Bird Guard ,PM-BB-TOWER-0012-C2-T-I(8).JPG,0
298485,"1779.281494140625,1906.18994140625,1909.1020829610784,1782.1936356954534","1032.9327392578125,1046.218505859375,1018.4011149609441,1005.1153483593816",3755,tilted,274913,1101,AI-Grading Ring-Twrside_1731565936004,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-T-I(13).JPG,12
265850,"341.5755310058594,495.67242431640625,500.242281261454,346.14538795090715","647.2091064453125,631.44921875,676.1323263786759,691.8922140739884",3425,ok,242278,1061,AI-Step Bolts_1729855118468,AI-Step Bolts,PM-BB-TOWER-0009-C1-T-I(5).JPG,0
294027,"2021.97216796875,2481.373291015625,2499.888244306878,2040.487121260003","177.463623046875,236.5632781982422,92.64043612112928,33.540780969762096",3563,ok,270455,1101,AI-Grading Ring-Twrside_1730689548102,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C2-B-I(1).JPG,0
296323,"1917.6470947265625,2466.66650390625,2472.7591193931125,1923.739710213425","607.8430786132812,635.2940673828125,513.4418389243242,485.990850154793",3563,ok,272751,1101,AI-Grading Ring-Twrside_1731222698703,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C2-M-I(3).JPG,0
298123,"3788.671142578125,3934.64013671875,2822.085353644056,2676.116359503431","706.4568481445312,2586.630859375,2673.0050468926083,792.8310356621396",3348,ok,274551,1040,AI-CC Ring_1731494944280,AI-CC Ring,PM-BB-TOWER-0018-C2-M-JC(1).JPG,0
292704,"1166.1326904296875,2103.32177734375,2103.32177734375,1166.1326904296875","2586.643310546875,2586.643310546875,2358.64990234375,2358.64990234375",3755,tilted,269132,1101,AI-Grading Ring-Twrside_1730273328250,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(2).JPG,12
265489,"1639.61328125,1960.3272705078125,1955.4596924110006,1634.745703153188","341.8942565917969,321.40643310546875,245.2099356837542,265.69775917008235",3755,tilted,241917,1101,AI-Grading Ring-Twrside_1729839117615,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(1).JPG,12
265913,"1972.549072265625,2921.568359375,2951.618307746664,2002.599020637289","2498.0390625,2623.529052734375,2396.27602220909,2270.786031974715",3755,tilted,242341,1036,AI-Grading Ring _1729857094946,AI-Grading Ring ,PM-BB-TOWER-0009-C1-T-I(6).JPG,12
166722,"1463,2239,2239,1463","1913,1913,2311,2311",3659,loose,143152,1156,Ai-gring_1727968057420,Ai-gring,PM-BB-TOWER-0003-C1-B-I(4).JPG,4
298485,"1779.281494140625,1906.18994140625,1909.1020829610784,1782.1936356954534","1032.9327392578125,1046.218505859375,1018.4011149609441,1005.1153483593816",3755,tilted,274913,1101,AI-Grading Ring-Twrside_1731565936004,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-T-I(13).JPG,12
296517,"671.0240478515625,847.49462890625,840.0758236602273,663.6052426055398","944.0084838867188,928.7578735351562,842.9120718054535,858.162682157016",3425,ok,272945,1061,AI-Step Bolts_1731235621640,AI-Step Bolts,PM-BB-TOWER-0017-C2-T-I(9).JPG,0
173739,"2479.302978515625,3176.470458984375,3238.653361027603,2541.485880558853","1239.433349609375,1082.570556640625,1358.9388166036413,1515.8016095723913",3453,ok,150168,1069,AI-D-Shackle_1728992799280,AI-D-Shackle,PM-BB-TOWER-0007-C1-B-I-SS(5).JPG,0
265493,"1882.8089599609375,2171.77734375,2176.73249137806,1887.7641075889974","327.60418701171875,345.1974182128906,263.80924197944915,246.21601077827728",3755,tilted,241921,1101,AI-Grading Ring-Twrside_1729839164815,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-B-I(1).JPG,12
295300,"3828.266845703125,3789.414306640625,3918.189078991008,3957.041618053508","1160.03125,1520.6484375,1534.5225040903724,1173.9053165903724",3755,tilted,271728,1101,AI-Grading Ring-Twrside_1730992644393,AI-Grading Ring-Twrside,DJI_20240112165417_0017_V.JPG,12
265773,"1921.568603515625,2482.352783203125,2473.4054403178543,1912.6212606303545","160.78436279296875,105.88233947753906,14.491748797995214,69.3937721134249",3755,tilted,242201,1101,AI-Grading Ring-Twrside_1729852017632,AI-Grading Ring-Twrside,PM-BB-TOWER-0009-C1-M-I(9).JPG,12
293237,"1925.490234375,2499.999755859375,2440.5936724743074,1866.0841509899324","19.607900619506836,194.1176300048828,389.69045370370975,215.18072431833374",3755,tilted,269665,1101,AI-Grading Ring-Twrside_1730374796923,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-M-I(10).JPG,12
292183,"687.3304443359375,1218.74072265625,1211.561561901146,680.1512835808335","1497.5567626953125,1463.507568359375,1351.4614571552277,1385.5106514911652",3755,tilted,268611,1101,AI-Grading Ring-Twrside_1730187014411,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-M-I(3).JPG,12
293103,"3039.453369140625,2143.790771484375,2155.9692146740804,3051.6318123303304","2781.539306640625,2727.61376953125,2525.3389912462108,2579.2645283555858",3755,tilted,269531,1101,AI-Grading Ring-Twrside_1730355569815,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-T-I(13).JPG,12
169112,"1360.784423828125,1733.333251953125,1687.5411935330665,1314.9923654080665","19.607900619506836,54.902015686035156,538.2624192453022,502.9683041787739",3331,ok,145541,1037,AI-Insulator Long Rod_1728476853157,AI-Insulator Long Rod,PM-BB-TOWER-0006-C1-M-I(7).JPG,0
